season,team,game_id,off_play_caller,def_play_caller
2007,OAK,2007_07_KC_OAK,Lane Kiffin,Rob Ryan
2007,OAK,2007_08_OAK_TEN,Lane Kiffin,Rob Ryan
2007,OAK,2007_09_HOU_OAK,Lane Kiffin,Rob Ryan
2007,OAK,2007_10_CHI_OAK,Lane Kiffin,Rob Ryan
2007,OAK,2007_11_OAK_MIN,Lane Kiffin,Rob Ryan
2007,OAK,2007_12_OAK_KC,Lane Kiffin,Rob Ryan
2007,OAK,2007_13_DEN_OAK,Lane Kiffin,Rob Ryan
2007,OAK,2007_14_OAK_GB,Lane Kiffin,Rob Ryan
2007,OAK,2007_15_IND_OAK,Lane Kiffin,Rob Ryan
2007,OAK,2007_16_OAK_JAX,Lane Kiffin,Rob Ryan
2007,OAK,2007_17_SD_OAK,Lane Kiffin,Rob Ryan
2008,OAK,2008_01_DEN_OAK,Lane Kiffin,Rob Ryan
2008,OAK,2008_02_OAK_KC,Lane Kiffin,Rob Ryan
2008,OAK,2008_03_OAK_BUF,Lane Kiffin,Rob Ryan
2008,OAK,2008_04_SD_OAK,Lane Kiffin,Rob Ryan
2008,OAK,2008_06_OAK_NO,Greg Knapp,Rob Ryan
2008,OAK,2008_07_NYJ_OAK,Greg Knapp,Rob Ryan
2008,OAK,2008_08_OAK_BAL,Greg Knapp,Rob Ryan
2008,OAK,2008_09_ATL_OAK,Greg Knapp,Rob Ryan
2008,OAK,2008_10_CAR_OAK,Tom Cable,Rob Ryan
2008,OAK,2008_11_OAK_MIA,Tom Cable,Rob Ryan
2008,OAK,2008_12_OAK_DEN,Tom Cable,Rob Ryan
2008,OAK,2008_13_KC_OAK,Tom Cable,Rob Ryan
2008,OAK,2008_14_OAK_SD,Tom Cable,Rob Ryan
2008,OAK,2008_15_NE_OAK,Tom Cable,Rob Ryan
2008,OAK,2008_16_HOU_OAK,Tom Cable,Rob Ryan
2008,OAK,2008_17_OAK_TB,Tom Cable,Rob Ryan
2009,OAK,2009_01_SD_OAK,Tom Cable,John Marshall
2009,OAK,2009_02_OAK_KC,Tom Cable,John Marshall
2009,OAK,2009_03_DEN_OAK,Tom Cable,John Marshall
2009,OAK,2009_04_OAK_HOU,Tom Cable,John Marshall
2009,OAK,2009_05_OAK_NYG,Tom Cable,John Marshall
2009,OAK,2009_06_PHI_OAK,Tom Cable,John Marshall
2009,OAK,2009_07_NYJ_OAK,Tom Cable,John Marshall
2009,OAK,2009_08_OAK_SD,Tom Cable,John Marshall
2009,OAK,2009_10_KC_OAK,Tom Cable,John Marshall
2009,OAK,2009_11_CIN_OAK,Tom Cable,John Marshall
2009,OAK,2009_12_OAK_DAL,Tom Cable,John Marshall
2009,OAK,2009_13_OAK_PIT,Tom Cable,John Marshall
2009,OAK,2009_14_WAS_OAK,Tom Cable,John Marshall
2009,OAK,2009_15_OAK_DEN,Tom Cable,John Marshall
2009,OAK,2009_16_OAK_CLE,Tom Cable,John Marshall
2009,OAK,2009_17_BAL_OAK,Tom Cable,John Marshall
2010,OAK,2010_01_OAK_TEN,Hue Jackson,John Marshall
2010,OAK,2010_02_STL_OAK,Hue Jackson,John Marshall
2010,OAK,2010_03_OAK_ARI,Hue Jackson,John Marshall
2010,OAK,2010_04_HOU_OAK,Hue Jackson,John Marshall
2010,OAK,2010_05_SD_OAK,Hue Jackson,John Marshall
2010,OAK,2010_06_OAK_SF,Hue Jackson,John Marshall
2010,OAK,2010_07_OAK_DEN,Hue Jackson,John Marshall
2010,OAK,2010_08_SEA_OAK,Hue Jackson,John Marshall
2010,OAK,2010_09_KC_OAK,Hue Jackson,John Marshall
2010,OAK,2010_11_OAK_PIT,Hue Jackson,John Marshall
2010,OAK,2010_12_MIA_OAK,Hue Jackson,John Marshall
2010,OAK,2010_13_OAK_SD,Hue Jackson,John Marshall
2010,OAK,2010_14_OAK_JAX,Hue Jackson,John Marshall
2010,OAK,2010_15_DEN_OAK,Hue Jackson,John Marshall
2010,OAK,2010_16_IND_OAK,Hue Jackson,John Marshall
2010,OAK,2010_17_OAK_KC,Hue Jackson,John Marshall
2011,OAK,2011_01_OAK_DEN,Hue Jackson,John Marshall
2011,OAK,2011_02_OAK_BUF,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_03_NYJ_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_04_NE_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_05_OAK_HOU,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_06_CLE_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_07_KC_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_09_DEN_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_10_OAK_SD,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_11_OAK_MIN,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_12_CHI_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_13_OAK_MIA,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_14_OAK_GB,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_15_DET_OAK,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_16_OAK_KC,Hue Jackson,Chuck Bresnahan
2011,OAK,2011_17_SD_OAK,Hue Jackson,Chuck Bresnahan
2012,OAK,2012_01_SD_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_02_OAK_MIA,Greg Knapp,Jason Tarver
2012,OAK,2012_03_PIT_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_04_OAK_DEN,Greg Knapp,Jason Tarver
2012,OAK,2012_06_OAK_ATL,Greg Knapp,Jason Tarver
2012,OAK,2012_07_JAX_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_08_OAK_KC,Greg Knapp,Jason Tarver
2012,OAK,2012_09_TB_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_10_OAK_BAL,Greg Knapp,Jason Tarver
2012,OAK,2012_11_NO_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_12_OAK_CIN,Greg Knapp,Jason Tarver
2012,OAK,2012_13_CLE_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_14_DEN_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_15_KC_OAK,Greg Knapp,Jason Tarver
2012,OAK,2012_16_OAK_CAR,Greg Knapp,Jason Tarver
2012,OAK,2012_17_OAK_SD,Greg Knapp,Jason Tarver
2013,OAK,2013_01_OAK_IND,Greg Olson,Jason Tarver
2013,OAK,2013_02_JAX_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_03_OAK_DEN,Greg Olson,Jason Tarver
2013,OAK,2013_04_WAS_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_05_SD_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_06_OAK_KC,Greg Olson,Jason Tarver
2013,OAK,2013_08_PIT_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_09_PHI_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_10_OAK_NYG,Greg Olson,Jason Tarver
2013,OAK,2013_11_OAK_HOU,Greg Olson,Jason Tarver
2013,OAK,2013_12_TEN_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_13_OAK_DAL,Greg Olson,Jason Tarver
2013,OAK,2013_14_OAK_NYJ,Greg Olson,Jason Tarver
2013,OAK,2013_15_KC_OAK,Greg Olson,Jason Tarver
2013,OAK,2013_16_OAK_SD,Greg Olson,Jason Tarver
2013,OAK,2013_17_DEN_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_01_OAK_NYJ,Greg Olson,Jason Tarver
2014,OAK,2014_02_HOU_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_03_OAK_NE,Greg Olson,Jason Tarver
2014,OAK,2014_04_MIA_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_06_SD_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_07_ARI_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_08_OAK_CLE,Greg Olson,Jason Tarver
2014,OAK,2014_09_OAK_SEA,Greg Olson,Jason Tarver
2014,OAK,2014_10_DEN_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_11_OAK_SD,Greg Olson,Jason Tarver
2014,OAK,2014_12_KC_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_13_OAK_STL,Greg Olson,Jason Tarver
2014,OAK,2014_14_SF_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_15_OAK_KC,Greg Olson,Jason Tarver
2014,OAK,2014_16_BUF_OAK,Greg Olson,Jason Tarver
2014,OAK,2014_17_OAK_DEN,Greg Olson,Jason Tarver
2015,OAK,2015_01_CIN_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_02_BAL_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_03_OAK_CLE,Greg Olson,Jason Tarver
2015,OAK,2015_04_OAK_CHI,Greg Olson,Jason Tarver
2015,OAK,2015_05_DEN_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_07_OAK_SD,Greg Olson,Jason Tarver
2015,OAK,2015_08_NYJ_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_09_OAK_PIT,Greg Olson,Jason Tarver
2015,OAK,2015_10_MIN_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_11_OAK_DET,Greg Olson,Jason Tarver
2015,OAK,2015_12_OAK_TEN,Greg Olson,Jason Tarver
2015,OAK,2015_13_KC_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_14_OAK_DEN,Greg Olson,Jason Tarver
2015,OAK,2015_15_GB_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_16_SD_OAK,Greg Olson,Jason Tarver
2015,OAK,2015_17_OAK_KC,Greg Olson,Jason Tarver
2016,OAK,2016_01_OAK_NO,Bill Musgrave,Ken Norton
2016,OAK,2016_02_ATL_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_03_OAK_TEN,Bill Musgrave,Ken Norton
2016,OAK,2016_04_OAK_BAL,Bill Musgrave,Ken Norton
2016,OAK,2016_05_SD_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_06_KC_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_07_OAK_JAX,Bill Musgrave,Ken Norton
2016,OAK,2016_08_OAK_TB,Bill Musgrave,Ken Norton
2016,OAK,2016_09_DEN_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_11_HOU_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_12_CAR_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_13_BUF_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_14_OAK_KC,Bill Musgrave,Ken Norton
2016,OAK,2016_15_OAK_SD,Bill Musgrave,Ken Norton
2016,OAK,2016_16_IND_OAK,Bill Musgrave,Ken Norton
2016,OAK,2016_17_OAK_DEN,Bill Musgrave,Ken Norton
2016,OAK,2016_18_OAK_HOU,Bill Musgrave,Ken Norton
2017,OAK,2017_01_OAK_TEN,Todd Downing,Ken Norton
2017,OAK,2017_02_NYJ_OAK,Todd Downing,Ken Norton
2017,OAK,2017_03_OAK_WAS,Todd Downing,Ken Norton
2017,OAK,2017_04_OAK_DEN,Todd Downing,Ken Norton
2017,OAK,2017_05_BAL_OAK,Todd Downing,Ken Norton
2017,OAK,2017_06_LAC_OAK,Todd Downing,Ken Norton
2017,OAK,2017_07_KC_OAK,Todd Downing,Ken Norton
2017,OAK,2017_08_OAK_BUF,Todd Downing,Ken Norton
2017,OAK,2017_09_OAK_MIA,Todd Downing,Ken Norton
2017,OAK,2017_11_NE_OAK,Todd Downing,Ken Norton
2017,OAK,2017_12_DEN_OAK,Todd Downing,Ken Norton
2017,OAK,2017_13_NYG_OAK,Todd Downing,Ken Norton
2017,OAK,2017_14_OAK_KC,Todd Downing,Ken Norton
2017,OAK,2017_15_DAL_OAK,Todd Downing,Ken Norton
2017,OAK,2017_16_OAK_PHI,Todd Downing,Ken Norton
2017,OAK,2017_17_OAK_LAC,Todd Downing,Ken Norton
2018,OAK,2018_01_LA_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_02_OAK_DEN,Jon Gruden,Paul Guenther
2018,OAK,2018_03_OAK_MIA,Jon Gruden,Paul Guenther
2018,OAK,2018_04_CLE_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_05_OAK_LAC,Jon Gruden,Paul Guenther
2018,OAK,2018_06_SEA_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_08_IND_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_09_OAK_SF,Jon Gruden,Paul Guenther
2018,OAK,2018_10_LAC_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_11_OAK_ARI,Jon Gruden,Paul Guenther
2018,OAK,2018_12_OAK_BAL,Jon Gruden,Paul Guenther
2018,OAK,2018_13_KC_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_14_PIT_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_15_OAK_CIN,Jon Gruden,Paul Guenther
2018,OAK,2018_16_DEN_OAK,Jon Gruden,Paul Guenther
2018,OAK,2018_17_OAK_KC,Jon Gruden,Paul Guenther
2019,OAK,2019_01_DEN_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_02_KC_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_03_OAK_MIN,Jon Gruden,Paul Guenther
2019,OAK,2019_04_OAK_IND,Jon Gruden,Paul Guenther
2019,OAK,2019_05_CHI_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_07_OAK_GB,Jon Gruden,Paul Guenther
2019,OAK,2019_08_OAK_HOU,Jon Gruden,Paul Guenther
2019,OAK,2019_09_DET_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_10_LAC_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_11_CIN_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_12_OAK_NYJ,Jon Gruden,Paul Guenther
2019,OAK,2019_13_OAK_KC,Jon Gruden,Paul Guenther
2019,OAK,2019_14_TEN_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_15_JAX_OAK,Jon Gruden,Paul Guenther
2019,OAK,2019_16_OAK_LAC,Jon Gruden,Paul Guenther
2019,OAK,2019_17_OAK_DEN,Jon Gruden,Paul Guenther
1999,PHI,1999_01_ARI_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_02_TB_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_03_PHI_BUF,Andy Reid,Jim Johnson
1999,PHI,1999_04_PHI_NYG,Andy Reid,Jim Johnson
1999,PHI,1999_05_DAL_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_06_PHI_CHI,Andy Reid,Jim Johnson
1999,PHI,1999_07_PHI_MIA,Andy Reid,Jim Johnson
1999,PHI,1999_08_NYG_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_09_PHI_CAR,Andy Reid,Jim Johnson
1999,PHI,1999_10_WAS_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_11_IND_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_12_PHI_WAS,Andy Reid,Jim Johnson
1999,PHI,1999_13_PHI_ARI,Andy Reid,Jim Johnson
1999,PHI,1999_14_PHI_DAL,Andy Reid,Jim Johnson
1999,PHI,1999_15_NE_PHI,Andy Reid,Jim Johnson
1999,PHI,1999_17_STL_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_01_PHI_DAL,Andy Reid,Jim Johnson
2000,PHI,2000_02_NYG_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_03_PHI_GB,Andy Reid,Jim Johnson
2000,PHI,2000_04_PHI_NO,Andy Reid,Jim Johnson
2000,PHI,2000_05_ATL_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_06_WAS_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_07_PHI_ARI,Andy Reid,Jim Johnson
2000,PHI,2000_08_CHI_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_09_PHI_NYG,Andy Reid,Jim Johnson
2000,PHI,2000_10_DAL_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_11_PHI_PIT,Andy Reid,Jim Johnson
2000,PHI,2000_12_ARI_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_13_PHI_WAS,Andy Reid,Jim Johnson
2000,PHI,2000_14_TEN_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_15_PHI_CLE,Andy Reid,Jim Johnson
2000,PHI,2000_17_CIN_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_18_TB_PHI,Andy Reid,Jim Johnson
2000,PHI,2000_19_PHI_NYG,Andy Reid,Jim Johnson
2001,PHI,2001_01_STL_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_02_PHI_SEA,Andy Reid,Jim Johnson
2001,PHI,2001_03_DAL_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_04_ARI_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_06_PHI_NYG,Andy Reid,Jim Johnson
2001,PHI,2001_07_OAK_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_08_PHI_ARI,Andy Reid,Jim Johnson
2001,PHI,2001_09_MIN_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_10_PHI_DAL,Andy Reid,Jim Johnson
2001,PHI,2001_11_WAS_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_12_PHI_KC,Andy Reid,Jim Johnson
2001,PHI,2001_13_SD_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_14_PHI_WAS,Andy Reid,Jim Johnson
2001,PHI,2001_15_PHI_SF,Andy Reid,Jim Johnson
2001,PHI,2001_16_NYG_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_17_PHI_TB,Andy Reid,Jim Johnson
2001,PHI,2001_18_TB_PHI,Andy Reid,Jim Johnson
2001,PHI,2001_19_PHI_CHI,Andy Reid,Jim Johnson
2001,PHI,2001_20_PHI_STL,Andy Reid,Jim Johnson
2002,PHI,2002_01_PHI_TEN,Andy Reid,Jim Johnson
2002,PHI,2002_02_PHI_WAS,Andy Reid,Jim Johnson
2002,PHI,2002_03_DAL_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_04_HOU_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_05_PHI_JAX,Andy Reid,Jim Johnson
2002,PHI,2002_07_TB_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_08_NYG_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_09_PHI_CHI,Andy Reid,Jim Johnson
2002,PHI,2002_10_IND_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_11_ARI_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_12_PHI_SF,Andy Reid,Jim Johnson
2002,PHI,2002_13_STL_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_14_PHI_SEA,Andy Reid,Jim Johnson
2002,PHI,2002_15_WAS_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_16_PHI_DAL,Andy Reid,Jim Johnson
2002,PHI,2002_17_PHI_NYG,Andy Reid,Jim Johnson
2002,PHI,2002_19_ATL_PHI,Andy Reid,Jim Johnson
2002,PHI,2002_20_TB_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_01_TB_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_02_NE_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_04_PHI_BUF,Andy Reid,Jim Johnson
2003,PHI,2003_05_WAS_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_06_PHI_DAL,Andy Reid,Jim Johnson
2003,PHI,2003_07_PHI_NYG,Andy Reid,Jim Johnson
2003,PHI,2003_08_NYJ_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_09_PHI_ATL,Andy Reid,Jim Johnson
2003,PHI,2003_10_PHI_GB,Andy Reid,Jim Johnson
2003,PHI,2003_11_NYG_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_12_NO_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_13_PHI_CAR,Andy Reid,Jim Johnson
2003,PHI,2003_14_DAL_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_15_PHI_MIA,Andy Reid,Jim Johnson
2003,PHI,2003_16_SF_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_17_PHI_WAS,Andy Reid,Jim Johnson
2003,PHI,2003_19_GB_PHI,Andy Reid,Jim Johnson
2003,PHI,2003_20_CAR_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_01_NYG_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_02_MIN_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_03_PHI_DET,Andy Reid,Jim Johnson
2004,PHI,2004_04_PHI_CHI,Andy Reid,Jim Johnson
2004,PHI,2004_06_CAR_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_07_PHI_CLE,Andy Reid,Jim Johnson
2004,PHI,2004_08_BAL_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_09_PHI_PIT,Andy Reid,Jim Johnson
2004,PHI,2004_10_PHI_DAL,Andy Reid,Jim Johnson
2004,PHI,2004_11_WAS_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_12_PHI_NYG,Andy Reid,Jim Johnson
2004,PHI,2004_13_GB_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_14_PHI_WAS,Andy Reid,Jim Johnson
2004,PHI,2004_15_DAL_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_16_PHI_STL,Andy Reid,Jim Johnson
2004,PHI,2004_17_CIN_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_19_MIN_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_20_ATL_PHI,Andy Reid,Jim Johnson
2004,PHI,2004_21_NE_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_01_PHI_ATL,Andy Reid,Jim Johnson
2005,PHI,2005_02_SF_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_03_OAK_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_04_PHI_KC,Andy Reid,Jim Johnson
2005,PHI,2005_05_PHI_DAL,Andy Reid,Jim Johnson
2005,PHI,2005_07_SD_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_08_PHI_DEN,Andy Reid,Jim Johnson
2005,PHI,2005_09_PHI_WAS,Andy Reid,Jim Johnson
2005,PHI,2005_10_DAL_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_11_PHI_NYG,Andy Reid,Jim Johnson
2005,PHI,2005_12_GB_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_13_SEA_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_14_NYG_PHI,Andy Reid,Jim Johnson
2005,PHI,2005_15_PHI_STL,Andy Reid,Jim Johnson
2005,PHI,2005_16_PHI_ARI,Andy Reid,Jim Johnson
2005,PHI,2005_17_WAS_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_01_PHI_HOU,Andy Reid,Jim Johnson
2006,PHI,2006_02_NYG_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_03_PHI_SF,Andy Reid,Jim Johnson
2006,PHI,2006_04_GB_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_05_DAL_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_06_PHI_NO,Andy Reid,Jim Johnson
2006,PHI,2006_07_PHI_TB,Andy Reid,Jim Johnson
2006,PHI,2006_08_JAX_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_10_WAS_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_11_TEN_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_12_PHI_IND,Andy Reid,Jim Johnson
2006,PHI,2006_13_CAR_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_14_PHI_WAS,Andy Reid,Jim Johnson
2006,PHI,2006_15_PHI_NYG,Andy Reid,Jim Johnson
2006,PHI,2006_16_PHI_DAL,Andy Reid,Jim Johnson
2006,PHI,2006_17_ATL_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_18_NYG_PHI,Andy Reid,Jim Johnson
2006,PHI,2006_19_PHI_NO,Andy Reid,Jim Johnson
2007,PHI,2007_01_PHI_GB,Andy Reid,Jim Johnson
2007,PHI,2007_02_WAS_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_03_DET_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_04_PHI_NYG,Andy Reid,Jim Johnson
2007,PHI,2007_06_PHI_NYJ,Andy Reid,Jim Johnson
2007,PHI,2007_07_CHI_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_08_PHI_MIN,Andy Reid,Jim Johnson
2007,PHI,2007_09_DAL_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_10_PHI_WAS,Andy Reid,Jim Johnson
2007,PHI,2007_11_MIA_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_12_PHI_NE,Andy Reid,Jim Johnson
2007,PHI,2007_13_SEA_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_14_NYG_PHI,Andy Reid,Jim Johnson
2007,PHI,2007_15_PHI_DAL,Andy Reid,Jim Johnson
2007,PHI,2007_16_PHI_NO,Andy Reid,Jim Johnson
2007,PHI,2007_17_BUF_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_01_STL_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_02_PHI_DAL,Andy Reid,Jim Johnson
2008,PHI,2008_03_PIT_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_04_PHI_CHI,Andy Reid,Jim Johnson
2008,PHI,2008_05_WAS_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_06_PHI_SF,Andy Reid,Jim Johnson
2008,PHI,2008_08_ATL_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_09_PHI_SEA,Andy Reid,Jim Johnson
2008,PHI,2008_10_NYG_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_11_PHI_CIN,Andy Reid,Jim Johnson
2008,PHI,2008_12_PHI_BAL,Andy Reid,Jim Johnson
2008,PHI,2008_13_ARI_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_14_PHI_NYG,Andy Reid,Jim Johnson
2008,PHI,2008_15_CLE_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_16_PHI_WAS,Andy Reid,Jim Johnson
2008,PHI,2008_17_DAL_PHI,Andy Reid,Jim Johnson
2008,PHI,2008_18_PHI_MIN,Andy Reid,Jim Johnson
2008,PHI,2008_19_PHI_NYG,Andy Reid,Jim Johnson
2008,PHI,2008_20_PHI_ARI,Andy Reid,Jim Johnson
2009,PHI,2009_01_PHI_CAR,Andy Reid,Sean McDermott
2009,PHI,2009_02_NO_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_03_KC_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_05_TB_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_06_PHI_OAK,Andy Reid,Sean McDermott
2009,PHI,2009_07_PHI_WAS,Andy Reid,Sean McDermott
2009,PHI,2009_08_NYG_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_09_DAL_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_10_PHI_SD,Andy Reid,Sean McDermott
2009,PHI,2009_11_PHI_CHI,Andy Reid,Sean McDermott
2009,PHI,2009_12_WAS_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_13_PHI_ATL,Andy Reid,Sean McDermott
2009,PHI,2009_14_PHI_NYG,Andy Reid,Sean McDermott
2009,PHI,2009_15_SF_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_16_DEN_PHI,Andy Reid,Sean McDermott
2009,PHI,2009_17_PHI_DAL,Andy Reid,Sean McDermott
2009,PHI,2009_18_PHI_DAL,Andy Reid,Sean McDermott
2010,PHI,2010_01_GB_PHI,Andy Reid,Sean McDermott
2010,PHI,2010_02_PHI_DET,Andy Reid,Sean McDermott
